213, 3.86326
214, 3.84606
215, 3.82885
216, 3.81174
217, 3.79857
218, 3.75733
219, 3.73838
220, 2.21365
221, 2.20762
222, 2.19511
223, 2.18547
224, 2.16796
225, 2.15647
226, 2.14747
227, 2.14331
228, 2.12291
229, 2.11824
230, 2.11518
231, 2.10443
232, 2.07951
233, 2.06727
234, 2.04077
235, 2.00706
236, 2.0037
237, 1.99812
238, 1.98669
239, 1.9689
240, 1.95571
241, 1.92099
242, 3.76062
243, 3.7711
244, 3.7858
245, 3.80835
246, 3.81867
247, 3.83061
248, 3.83936
249, 3.84366
250, 3.86321
251, 3.88861
252, 3.89517
253, 3.90725
254, 1.42716
255, 1.45235
256, 1.46803
257, 1.47413
258, 0.23329
259, 0.22851
260, 0.17995
261, 0.157636
262, 0.11005
263, 0.097338
264, 0.070492
265, 0.01673
266, 1.49308
267, 1.5314
268, 1.54307
269, 1.5612
270, 1.57067
271, 1.61832
272, 1.63108
273, 1.63427
274, 1.64713
275, 1.66532
276, 1.68374
277, 1.70382
278, 1.71175
279, 1.72678
280, 1.7372
281, 1.75807
282, 1.76634
283, 1.78066
284, 1.78558
285, 1.78712
286, 1.80444
287, 1.81269
288, 1.83219
289, 1.8389
290, 1.84837
291, 1.86194
292, 1.86601
293, 1.87701
294, 1.88534
295, 1.89424
296, 1.91468
297, 0.237649
298, 0.029499
299, 0.062051
300, 0.100254
301, 0.131993
302, 0.140541
303, 0.162701
304, 0.166462
305, 0.180068
306, 0.189686
307, 0.205071
308, 0.221195
309, 0.239812
310, 0.288536
311, 0.295276
312, 0.303144
313, 0.312856
314, 0.321735
315, 0.336391
316, 3.8094
317, 3.7774
318, 3.76039
319, 3.75332
320, 3.74219
321, 3.7088
322, 3.69205
323, 3.72936
324, 3.68691
325, 0.350693
326, 0.390146
327, 0.429332
328, 0.389544
329, 0.366583
330, 0.362702
331, 0.357034
332, 0.338515
333, 0.31986
334, 0.312591
335, 0.296793
336, 0.241152
337, 3.68445
338, 3.67056
339, 0.964355
340, 0.954371
341, 0.937041
342, 0.930539
343, 0.918395
344, 0.91118
345, 0.879002
346, 0.861425
347, 0.860314
348, 0.901369
349, 0.912953
350, 0.940881
351, 0.957712
352, 0.979245
353, 0.858009
354, 0.851884
355, 2.81817
356, 2.79403
357, 2.75283
358, 2.69986
359, 2.68557
360, 2.65487
361, 2.63574
362, 2.62681
363, 2.62265
364, 2.58514
365, 2.53433
366, 2.8895
367, 2.88489
368, 2.85354
369, 2.83088
370, 2.82597
371, 2.81821
372, 2.8101
373, 2.79413
374, 2.76477
375, 2.75567
376, 2.74879
377, 2.73408
378, 2.70058
379, 2.69073
380, 2.67025
381, 2.6599
382, 2.62332
383, 2.61866
384, 2.60963
385, 2.59544
386, 2.56794
387, 0.880743
388, 1.10563
389, 1.11677
390, 1.14495
391, 1.15315
392, 1.17251
393, 1.18143
394, 1.1891
395, 1.19938
396, 1.22504
397, 1.23947
398, 1.27975
399, 1.30279
400, 1.33188
401, 1.34812
402, 1.36534
403, 1.36592
404, 1.38056
405, 1.39158
406, 1.40951
407, 0.844956
408, 0.828354
409, 0.798838
410, 0.765805
411, 0.757811
412, 0.745408
413, 0.687119
414, 0.603229
415, 0.589088
416, 0.553955
417, 0.523555
418, 0.520142
419, 0.506933
420, 0.47551
421, 0.435178
422, 0.406138
423, 0.394409
424, 0.38224
425, 0.372951
426, 0.357498
427, 0.341274
428, 0.334854
429, 0.317903
430, 0.308199
431, 0.303005
432, 0.294028
433, 0.287274
434, 0.280818
435, 1.85482
436, 1.82696
437, 1.81393
438, 1.7832
439, 1.74107
440, 1.72591
441, 1.70876
442, 1.70662
443, 1.69512
444, 1.67975
445, 1.664
446, 1.64552
447, 1.63623
448, 1.62585
449, 1.60147
450, 1.59181
451, 1.56087
452, 1.55615
453, 1.54959
454, 1.53069
455, 1.51107
456, 1.48828
457, 1.48349
458, 1.87546
459, 1.8196
460, 1.7657
461, 1.73386
462, 1.63353
463, 1.61789
464, 1.60475
465, 1.58899
466, 1.57356
467, 1.52042
468, 1.51013
469, 0.889387
470, 0.897632
471, 3.62997
472, 3.60419
473, 3.5926
474, 3.58149
475, 3.57021
476, 3.56562
477, 3.55552
478, 1.4795
479, 1.46885
480, 1.4104
481, 3.5278
482, 3.24044
483, 3.23939
484, 3.22267
485, 3.21515
486, 3.19808
487, 3.18308
488, 3.1754
489, 3.17268
490, 3.14889
491, 3.13522
492, 3.12318
493, 3.11269
494, 3.10557
495, 3.07033
496, 3.06331
497, 3.0471
498, 3.03759
499, 3.02875
500, 3.01911
501, 3.0099
502, 2.99384
503, 2.98615
504, 2.9796
505, 2.95524
506, 2.94119
507, 2.92692
508, 2.8956
509, 2.89165
510, 2.8513
511, 2.81671
512, 2.78115
513, 2.77456
514, 2.7646
515, 2.76133
516, 0.915334
517, 0.927303
518, 0.946416
519, 0.968935
520, 0.968089
521, 0.963302
522, 0.959483
523, 1.39955
524, 1.38789
525, 1.38047
526, 1.36844
527, 1.35224
528, 1.32117
529, 1.29213
530, 1.27869
531, 1.26478
532, 1.25228
533, 1.24927
534, 1.22751
535, 1.2194
536, 1.2135
537, 1.20326
538, 1.18604
539, 1.15349
540, 1.13585
541, 1.12101
542, 0.953708
543, 0.948602
544, 3.495
545, 0.934021
546, 0.947394
547, 0.958082
548, 0.96779
549, 0.971152
550, 0.993199
551, 1.01021
552, 1.03826
553, 1.04398
554, 1.04905
555, 1.0743
556, 1.09046
557, 1.11625
558, 1.1265
559, 1.13584
560, 1.1559
561, 1.17662
562, 1.18507
563, 1.20856
564, 1.24283
565, 1.25258
566, 1.27121
567, 1.27898
568, 1.29512
569, 1.31423
570, 1.33126
571, 1.34675
572, 1.37911
573, 1.40886
574, 1.42624
575, 1.43456
576, 1.44609
577, 1.47132
578, 1.47197
579, 1.48488
580, 1.49868
581, 1.52708
582, 1.56997
583, 1.55993
584, 1.54223
585, 1.53292
586, 1.5235
587, 1.52144
588, 1.50257
589, 1.47915
590, 1.15865
591, 1.16015
592, 0.62462
593, 0.636392
594, 0.649858
595, 0.654377
596, 0.67178
597, 0.678454
598, 0.684417
599, 0.70545
600, 0.725295
601, 0.732081
602, 0.744073
603, 0.777071
604, 0.779339
605, 0.794401
606, 0.803529
607, 0.828323
608, 0.851257
609, 0.871778
610, 0.881104
611, 0.887215
612, 0.9047
613, 0.909903
614, 0.92558
615, 0.932398
616, 0.969662
617, 0.981896
618, 0.993389
619, 1.03308
620, 1.03966
621, 1.04699
622, 1.05518
623, 1.0605
624, 1.0699
625, 1.07946
626, 1.08923
627, 0.339671
628, 0.351309
629, 0.362014
630, 0.381711
631, 0.412254
632, 0.439525
633, 0.471819
634, 0.487615
635, 0.48842
636, 0.510814
637, 0.517788
638, 0.528101
639, 0.539354
640, 0.554188
641, 0.597991
642, 0.621004
643, 1.92672
644, 1.93633
645, 1.94877
646, 1.97806
647, 1.98788
648, 2.01751
649, 2.03092
650, 2.03863
651, 2.05081
652, 2.0602
653, 2.06497
654, 2.07653
655, 2.0823
656, 2.10167
657, 2.111
658, 2.13872
659, 2.14485
660, 2.16589
661, 2.17311
662, 2.18497
663, 2.20112
664, 2.20253
665, 2.21607
666, 2.23736
667, 2.79255
668, 2.78698
669, 2.48976
670, 2.40806
671, 2.40496
672, 2.38827
673, 2.36647
674, 2.34011
675, 3.48052
676, 3.47308
677, 3.46408
678, 3.44993
679, 3.42591
680, 3.41301
681, 3.4052
682, 0.619029
683, 0.614908
684, 0.601675
685, 0.575496
686, 0.565172
687, 0.555743
688, 0.530638
689, 0.501184
690, 0.490819
691, 0.483868
692, 0.481836
693, 0.453943
694, 0.436686
695, 0.382502
696, 0.338323
697, 0.332703
698, 0.325089
699, 0.27299
700, 0.26268
701, 0.942884
702, 0.906212
703, 0.89186
704, 0.876241
705, 0.860589
706, 0.84951
707, 0.839036
708, 0.828416
709, 0.800324
710, 0.78722
711, 0.785571
712, 0.757921
713, 0.7431
714, 0.709266
715, 0.690496
716, 0.653185
717, 0.632393
718, 0.625897
719, 0.621543
720, 2.78009
721, 2.76208
722, 2.72678
723, 2.68737
724, 2.66373
725, 2.65348
726, 2.62097
727, 2.62857
728, 2.66941
729, 2.6846
730, 2.69321
731, 2.71315
732, 2.7281
733, 2.73533
734, 2.73934
735, 2.75166
736, 2.58117
737, 2.56416
738, 2.55189
739, 2.52454
740, 2.5102
741, 2.47057
742, 2.46223
743, 2.45829
744, 2.4445
745, 2.4234
746, 2.40046
747, 2.37594
748, 2.36404
749, 2.34503
750, 3.3959
751, 3.36453
752, 2.25432
753, 2.27928
754, 2.28202
755, 2.29239
756, 2.29915
757, 2.31529
758, 2.32267
759, 2.33966
760, 2.34916
761, 2.36691
762, 3.38765
763, 3.40181
764, 3.41857
765, 3.42734
766, 3.43482
767, 3.4455
768, 3.45365
769, 3.46371
770, 3.47679
771, 3.4851
772, 3.50967
773, 3.51408
774, 3.51618
775, 3.52999
776, 3.5435
777, 3.55413
778, 3.56484
779, 3.57488
780, 3.59911
781, 3.61196
782, 3.62664
783, 3.63353
784, 3.65883
785, 3.66914
786, 3.67449
787, 3.70625
788, 3.74229
789, 3.75941
790, 3.7813
791, 3.78611
792, 3.79358
793, 3.79688
794, 3.8009
795, 3.82127
796, 3.83811
797, 3.85458
798, 3.86117
799, 3.87205
800, 3.87984
801, 3.89231
802, 3.90917
803, 3.91935
804, 3.92963
805, 3.93434
806, 3.93904
807, 3.94736
808, 3.955
809, 3.97687
810, 3.98812
811, 4.00022
812, 3.97659
813, 3.95428
814, 3.93713
815, 3.93594
816, 3.92915
817, 0.966662
818, 0.983374
819, 1.04339
820, 1.00413
821, 0.996022
822, 2.33597
823, 2.30571
824, 2.27674
825, 2.22444
826, 2.12641
827, 2.14109
828, 2.1642
829, 2.17895
830, 2.19839
831, 2.2266
832, 2.24121
833, 2.26512
834, 2.26705
835, 2.2798
836, 2.22762
837, 2.22165
838, 2.20573
839, 2.17897
840, 2.17092
841, 2.15602
842, 2.12924
843, 2.11218
844, 2.09487
845, 2.13558
846, 2.14928
847, 2.17736
848, 2.2
849, 2.20401
850, 2.20959
851, 2.22041
852, 2.2124
853, 2.21605
854, 2.22425
855, 3.36192
856, 3.35302
857, 3.32501
858, 3.31497
859, 3.30089
860, 3.29234
861, 1.18623
862, 1.24163
863, 1.27023
864, 1.29621
865, 1.29955
866, 1.31739
867, 1.32796
868, 0.955282
869, 0.986138
870, 0.979167
871, 0.970134
872, 0.951365
873, 0.917816
874, 0.898823
875, 0.992101
876, 0.970764
877, 0.96154
878, 0.921277
879, 0.908249
880, 0.807506
881, 0.791308
882, 0.780731
883, 0.753983
884, 0.699373
885, 0.689374
886, 0.664863
887, 0.661091
888, 0.649112
889, 0.623606
890, 1.85487
891, 1.87959
892, 1.89485
893, 1.92691
894, 1.98951
895, 2.01498
896, 2.01579
897, 2.03089
898, 2.04307
899, 2.05738
900, 2.083
901, 2.11562
902, 1.4939
903, 1.51973
904, 1.54918
905, 1.56727
906, 1.70407
907, 1.71143
908, 1.7359
909, 1.75106
910, 1.80988
911, 1.83056
912, 1.84831
913, 0.82666
914, 0.87263
915, 0.863073
916, 0.841829
917, 1.17682
918, 1.19646
919, 1.21115
920, 1.22824
921, 1.24019
922, 1.24875
923, 1.26273
924, 1.26989
925, 1.2854
926, 1.2926
927, 1.30447
928, 1.32578
929, 1.33297
930, 1.35625
931, 1.37115
932, 1.39603
933, 1.40802
934, 1.34607
935, 1.34985
936, 1.36032
937, 1.38026
938, 1.40525
939, 1.41586
940, 2.24028
941, 2.25801
942, 2.27778
943, 2.31662
944, 2.322
945, 2.22492
946, 2.24333
947, 2.30398
948, 2.3128
949, 2.256
950, 2.23495
951, 2.21757
952, 2.20035
953, 2.18111
954, 2.17491
955, 2.16574
956, 2.14915
957, 2.14757
958, 2.13787
959, 2.12601
960, 2.0936
961, 2.06926
962, 1.41665
963, 1.39992
964, 1.37861
965, 1.43098
966, 1.42184
967, 1.3963
968, 1.38956
969, 3.28052
970, 3.2654
971, 3.22267
972, 3.20529
973, 3.19125
974, 3.17101
975, 3.161
976, 3.15402
977, 3.14306
978, 3.14082
979, 2.95689
980, 2.95786
981, 2.96428
982, 1.33603
983, 1.32662
984, 1.3196
985, 1.30317
986, 1.29895
987, 1.2777
988, 1.27085
989, 1.24864
990, 1.21906
991, 1.1983
992, 1.19072
993, 1.18287
994, 1.17073
995, 1.16698
996, 1.15708
997, 1.13815
998, 1.12969
999, 1.11699
1000, 1.10569
1001, 1.07939
1002, 1.0662
1003, 1.04303
1004, 1.03322
1005, 1.02027
1006, 1.0136
1007, 1.00075
1008, 2.85176
1009, 2.82776
1010, 2.8107
1011, 2.78201
1012, 2.75821
1013, 2.72594
1014, 2.72321
1015, 2.7057
1016, 2.69306
1017, 2.65223
1018, 2.86674
1019, 2.88906
1020, 2.92399
1021, 1.36982
1022, 1.35677
1023, 0.994026
1024, 0.992621
1025, 0.987605
1026, 0.981301
1027, 0.847679
1028, 0.857127
1029, 0.960239
1030, 0.962754
1031, 0.977122
1032, 0.990584
1033, 2.22858
1034, 2.2208
1035, 2.21133
1036, 2.20233
1037, 2.17955
1038, 2.17202
1039, 2.14791
1040, 2.11962
1041, 2.10046
1042, 2.08324
1043, 2.08258
1044, 2.24115
1045, 2.24757
1046, 2.25522
1047, 2.26064
1048, 2.26979
1049, 2.27962
1050, 2.28384
1051, 2.29136
1052, 2.30084
1053, 2.30516
1054, 2.32344
1055, 2.32787
1056, 2.33423
1057, 2.344
1058, 2.36386
1059, 2.37502
1060, 2.37785
1061, 2.39905
1062, 2.403
1063, 2.41154
1064, 2.41625
1065, 2.42421
1066, 2.43598
1067, 2.46585
1068, 2.48564
1069, 2.49514
1070, 2.48929
1071, 2.47358
1072, 2.45424
1073, 2.44021
1074, 2.42852
1075, 2.41591
1076, 2.40173
1077, 2.39666
1078, 2.38453
1079, 2.37581
1080, 2.90484
1081, 2.89439
1082, 2.87345
1083, 0.645553
1084, 0.659877
1085, 0.667721
1086, 0.688947
1087, 0.704558
1088, 0.712805
1089, 0.748358
1090, 0.755976
1091, 0.759127
1092, 0.767602
1093, 0.78217
1094, 0.818103
1095, 0.829327
1096, 0.835583
1097, 0.840901
1098, 0.860509
1099, 0.87036
1100, 0.877426
1101, 0.883735
1102, 0.894061
1103, 0.900167
1104, 0.900733
1105, 0.928082
1106, 0.96353
1107, 0.983792
1108, 1.01157
1109, 1.33924
1110, 1.35306
1111, 1.37234
1112, 1.39986
1113, 1.41139
1114, 1.44404
1115, 1.45467
1116, 1.47648
1117, 1.51656
1118, 1.54027
1119, 1.55303
1120, 1.59304
1121, 1.61002
1122, 1.62146
1123, 1.62665
1124, 1.64295
1125, 1.65949
1126, 1.66774
1127, 1.68303
1128, 1.69184
1129, 1.70891
1130, 1.72712
1131, 1.75979
1132, 1.77978
1133, 1.78116
1134, 1.82016
1135, 1.84165
1136, 2.06795
1137, 2.05246
1138, 2.04257
1139, 2.02953
1140, 2.01802
1141, 1.99259
1142, 1.97034
1143, 1.96428
1144, 1.94485
1145, 1.93999
1146, 1.92521
1147, 1.92285
1148, 1.91302
1149, 1.90603
1150, 1.89776
1151, 1.86388
1152, 1.85471
1153, 1.00174
1154, 1.01229
1155, 1.0198
1156, 1.04081
1157, 1.07231
1158, 1.08834
1159, 1.10229
1160, 1.11312
1161, 1.12926
1162, 1.15107
1163, 1.16212
1164, 1.03304
1165, 1.08114
1166, 1.09511
1167, 1.11444
1168, 1.17437
1169, 1.1765
1170, 1.1757
1171, 1.1178
1172, 1.05643
1173, 1.05393
1174, 2.33576
1175, 2.34808
1176, 2.362
1177, 2.372
1178, 2.39286
1179, 2.40588
1180, 2.43021
1181, 2.45307
1182, 2.4551
1183, 2.46883
1184, 2.48444
1185, 3.15288
1186, 3.17129
1187, 3.18719
1188, 3.20011
1189, 3.21358
1190, 3.22128
1191, 3.23504
1192, 3.24329
1193, 3.26355
1194, 3.27499
1195, 3.28109
1196, 3.28364
1197, 3.28696
1198, 2.11351
1199, 2.09892
1200, 2.08447
1201, 2.06963
1202, 2.04763
1203, 2.03823
1204, 2.01484
1205, 1.99833
1206, 1.98277
1207, 1.97004
1208, 1.95996
1209, 1.94135
1210, 1.91846
1211, 1.90713
1212, 1.90635
1213, 1.8711
1214, 1.12419
1215, 1.15095
1216, 1.16838
1217, 1.18035
1218, 1.19531
1219, 1.21896
1220, 1.22666
1221, 1.25251
1222, 1.26307
1223, 1.27666
1224, 1.31798
1225, 1.32519
1226, 1.34154
1227, 1.3583
1228, 1.39048
1229, 1.40612
1230, 1.42632
1231, 1.43745
1232, 1.44971
1233, 1.46248
1234, 1.46978
1235, 1.48359
1236, 1.49925
1237, 1.51038
1238, 1.52451
1239, 1.55062
1240, 1.56161
1241, 1.58265
1242, 1.60258
1243, 1.61932
1244, 1.64522
1245, 1.65867
1246, 1.68088
1247, 1.70948
1248, 1.72834
1249, 1.74145
1250, 1.742
1251, 1.75495
1252, 1.76833
1253, 1.78464
1254, 1.80269
1255, 1.84352
1256, 1.85301
1257, 1.88359
1258, 1.88878
1259, 1.89589
1260, 1.90536
1261, 1.91634
1262, 1.94699
1263, 1.9572
1264, 1.97027
1265, 1.97512
1266, 2.01885
1267, 2.03445
1268, 2.05187
1269, 2.06324
1270, 2.07633
1271, 2.09848
1272, 2.11133
1273, 2.11879
1274, 2.39503
1275, 2.36873
1276, 2.34702
1277, 2.33626
1278, 2.32278
1279, 2.31443
1280, 2.30391
1281, 2.26492
1282, 2.25786
1283, 2.24871
1284, 2.24418
1285, 2.67638
1286, 2.66336
1287, 2.65346
1288, 2.64214
1289, 2.63261
1290, 2.61529
1291, 2.60139
1292, 2.59307
1293, 2.56358
1294, 2.52988
1295, 2.52887
1296, 2.50033
1297, 2.47719
1298, 2.46857
1299, 2.45901
1300, 2.4387
1301, 2.42081
1302, 2.40443
1303, 2.12635
1304, 2.92296
1305, 2.93272
1306, 2.94644
1307, 2.95626
1308, 2.97844
1309, 3.00525
1310, 3.01194
1311, 3.02368
1312, 3.03652
1313, 3.04251
1314, 3.05453
1315, 3.05994
1316, 3.06333
1317, 3.29545
1318, 3.3044
1319, 3.31178
1320, 3.33318
1321, 3.34735
1322, 3.3608
1323, 3.37017
1324, 2.52546
1325, 2.54028
1326, 2.64612
1327, 2.65058
1328, 2.65648
1329, 2.68174
1330, 2.70608
1331, 2.71202
1332, 2.74216
1333, 2.75256
1334, 2.7599
1335, 2.76908
1336, 2.79156
1337, 2.80475
1338, 2.81182
1339, 2.81793
1340, 2.83547
1341, 2.84033
1342, 2.85456
1343, 2.86158
1344, 2.87128
1345, 2.88509
1346, 2.89609
1347, 2.91482
1348, 2.92807
1349, 2.93784
1350, 2.94647
1351, 2.94743
1352, 2.95979
1353, 2.94652
1354, 2.9343
1355, 2.91973
1356, 1.85107
1357, 1.86217
1358, 1.89994
1359, 1.93943
1360, 1.96172
1361, 1.97777
1362, 1.98464
1363, 1.9897
1364, 1.99446
1365, 2.00852
1366, 2.01651
1367, 2.02812
1368, 2.03742
1369, 2.06363
1370, 2.07519
1371, 2.09727
1372, 2.10582
1373, 2.11598
1374, 2.12144
1375, 2.13715
1376, 2.14189
1377, 2.14837
1378, 2.15478
1379, 2.16398
1380, 2.17225
1381, 2.18533
1382, 2.20361
1383, 2.21587
1384, 1.34405
1385, 1.35436
1386, 1.37603
1387, 1.3806
1388, 1.38885
1389, 1.39431
1390, 1.40737
1391, 1.42978
1392, 1.45314
1393, 1.46808
1394, 1.47782
1395, 1.48053
1396, 1.49738
1397, 1.50928
1398, 1.5304
1399, 1.58507
1400, 1.5922
1401, 1.6058
1402, 1.61514
1403, 1.61665
1404, 1.62629
1405, 1.64434
1406, 1.66085
1407, 1.67912
1408, 1.69046
1409, 1.85224
1410, 1.88134
1411, 1.90169
1412, 1.90581
1413, 1.91537
1414, 1.93608
1415, 1.9443
1416, 1.95775
1417, 1.9685
1418, 1.99371
1419, 2.004
1420, 2.02439
1421, 2.03464
1422, 2.03913
1423, 2.07098
1424, 2.15228
1425, 2.17254
1426, 2.18208
1427, 2.19662
1428, 2.21358
1429, 2.23174
1430, 2.16311
1431, 2.50969
1432, 2.53922
1433, 2.56375
1434, 2.57725
1435, 2.58697
1436, 2.59992
1437, 2.61417
1438, 2.61956
1439, 2.63284
1440, 2.65083
1441, 2.65888
1442, 2.64429
1443, 2.54417
1444, 2.52827
1445, 2.51854
1446, 2.50053
1447, 2.48833
1448, 2.48042
1449, 2.45206
1450, 2.44337
1451, 2.43542
1452, 2.41284
1453, 2.4107
1454, 2.39915
1455, 3.12567
1456, 3.08546
1457, 3.05578
1458, 3.03405
1459, 3.00873
1460, 3.00356
1461, 2.991
1462, 2.9737
1463, 2.95643
1464, 2.94031
1465, 2.92971
1466, 2.91217
1467, 2.89981
1468, 2.89386
1469, 2.87904
1470, 2.86802
1471, 2.85562
1472, 2.85422
1473, 2.84143
1474, 2.83262
1475, 2.81692
1476, 2.7979
1477, 2.78111
1478, 2.76786
1479, 2.76082
1480, 2.74366
1481, 2.72049
1482, 2.70512
1483, 2.69872
1484, 2.68669
1485, 2.67118
1486, 2.65456
1487, 2.64335
1488, 2.63263
1489, 2.62003
1490, 2.6036
1491, 2.59324
1492, 2.57351
1493, 2.57137
1494, 2.14144
1495, 2.15843
1496, 2.20934
1497, 2.22063
1498, 2.24081
1499, 2.25646
1500, 2.26211
1501, 2.27021
1502, 2.27916
1503, 2.29168
1504, 2.3026
1505, 2.31689
1506, 2.34584
1507, 2.35844
1508, 2.36552
1509, 2.37346
1510, 2.38571
1511, 2.42523
1512, 2.4272
1513, 2.43438
1514, 2.46071
1515, 2.47918
1516, 2.49923
1517, 2.5328
1518, 2.54454
1519, 2.55655
1520, 2.56587
1521, 2.5762
1522, 2.58336
1523, 2.5926
1524, 2.63493
1525, 1.891
1526, 1.89566
1527, 1.90512
1528, 1.92208
1529, 3.38783
1530, 3.40382
1531, 3.42021
1532, 3.43002
1533, 3.45117
1534, 3.45785
1535, 3.47553
1536, 3.45759
1537, 3.4449
1538, 3.43426
1539, 3.42323
1540, 3.39811
1541, 3.37834
1542, 3.34924
1543, 3.33083
1544, 2.67819
1545, 2.66055
1546, 2.63924
1547, 2.61055
1548, 2.59825
1549, 2.58942
1550, 2.57421
1551, 2.54536
1552, 1.56699
1553, 1.58453
1554, 1.61377
1555, 1.62942
1556, 1.64683
1557, 1.67219
1558, 1.69019
1559, 1.69781
1560, 1.7164
1561, 1.71928
1562, 1.73273
1563, 1.7539
1564, 1.78374
1565, 1.79381
1566, 1.82295
1567, 1.13255
1568, 1.16379
1569, 1.17939
1570, 1.19087
1571, 1.20563
1572, 1.21902
1573, 1.24943
1574, 1.26444
1575, 1.28548
1576, 1.3098
1577, 1.32368
1578, 1.34754
1579, 1.37091
1580, 1.40398
1581, 1.40894
1582, 1.42167
1583, 1.46532
1584, 1.47369
1585, 1.4873
1586, 1.50952
1587, 1.52473
1588, 1.53642
1589, 3.31775
1590, 3.30797
1591, 2.1522
1592, 2.16465
1593, 2.21674
1594, 2.23727
1595, 2.25966
1596, 2.26315
1597, 2.3131
1598, 2.32931
1599, 2.35428
1600, 2.37711
1601, 2.40283
1602, 2.40614
1603, 2.41165
1604, 2.42129
1605, 2.42955
1606, 2.47126
1607, 2.48659
1608, 3.29582
1609, 3.28237
1610, 3.2687
1611, 3.14579
1612, 3.13162
1613, 3.11537
1614, 3.10308
1615, 3.09309
1616, 3.07124
1617, 3.06097
1618, 3.05681
1619, 3.03913
1620, 3.03481
1621, 3.02456
1622, 2.99883
1623, 2.99236
1624, 2.97517
1625, 2.96535
1626, 2.95959
1627, 2.9493
1628, 2.93837
1629, 2.93347
1630, 2.91511
1631, 2.91187
1632, 2.90259
1633, 2.89556
1634, 2.89166
1635, 2.88576
1636, 2.88269
1637, 2.87033
1638, 2.86293
1639, 2.85172
1640, 2.84906
1641, 2.84325
1642, 2.83204
1643, 2.82247
1644, 2.81516
1645, 2.81053
1646, 2.79875
1647, 2.78774
1648, 2.78035
1649, 2.77243
1650, 2.76307
1651, 2.7487
1652, 2.7173
1653, 2.7089
1654, 2.70012
1655, 2.69812
1656, 2.69257
1657, 3.24434
1658, 3.23621
1659, 3.2238
1660, 3.18648
1661, 1.64197
1662, 3.28635
1663, 3.29377
1664, 1.65686
1665, 1.68765
1666, 1.66867
1667, 1.66249
1668, 2.82979
